O,C,E,A,N,Article,Funct,Affect,CogMech,Inhib,Negemo,Sad,Bio,Body,Achiev,Health,Sexual,Adverbs,Prep,Relativ,Space,Time,Work,Certain,Assent,Anger,Insight,Posemo,Past,Verbs,Money,Percept,Friends,Social,Motion,Cause,Leisure,Incl,Home,Present,Humans,Anx,Relig,AuxVb,Negate,Ingest,Death,Quant,Tentat,Conj,Ipron,Pronoun,Swear,Hear,Family,See,Discrep,Numbers,Filler,Feel,Excl,Future,Nonflu,SheHe,Ppron,I,We,You,They,type_by_token_ratio,f_measure,i_measure,interjection_count,wrong_word_count,words_per_sentence,count_6,count_7,count_8,count_9,tentativity,number_past_tense,number_present_tense,number_punctuations,vocabulary_richness,positive_score,positive_words,negative_words,functional_words
high,high,high,high,low,0.06751592356687898,0.4407643312101911,0.033121019108280254,0.07643312101910828,0.0,0.0025477707006369425,0.0,0.0012738853503184713,0.0,0.014012738853503185,0.0,0.0012738853503184713,0.030573248407643312,0.1592356687898089,0.08025477707006369,0.05222929936305733,0.02802547770700637,0.016560509554140127,0.008917197452229299,0.0,0.0012738853503184713,0.007643312101910828,0.030573248407643312,0.04203821656050955,0.09426751592356689,0.0,0.011464968152866241,0.0012738853503184713,0.08025477707006369,0.006369426751592357,0.003821656050955414,0.03184713375796178,0.025477707006369428,0.0012738853503184713,0.03821656050955414,0.005095541401273885,0.0,0.0012738853503184713,0.062420382165605096,0.006369426751592357,0.0,0.0,0.025477707006369428,0.01019108280254777,0.04331210191082802,0.024203821656050957,0.06496815286624204,0.0,0.007643312101910828,0.0025477707006369425,0.0025477707006369425,0.014012738853503185,0.006369426751592357,0.006369426751592357,0.0,0.007643312101910828,0.011464968152866241,0.0,0.044585987261146494,0.04076433121019108,0.0012738853503184713,0.0025477707006369425,0.003821656050955414,0.0012738853503184713,0.4968152866242038,208.5,8300,0.0,0.10573248407643313,20.657894736842106,0.2840764331210191,0.1821656050955414,0.12611464968152866,0.0751592356687898,0.0,0.04203821656050955,0.01019108280254777,1.394736842105263,19.922782492927276,3085.799999999975,28,3,347
high,high,high,high,low,0.047058823529411764,0.5058823529411764,0.03294117647058824,0.10823529411764705,0.002352941176470588,0.009411764705882352,0.007058823529411765,0.02588235294117647,0.0,0.007058823529411765,0.023529411764705882,0.002352941176470588,0.018823529411764704,0.12705882352941175,0.11058823529411765,0.05176470588235294,0.02823529411764706,0.007058823529411765,0.02588235294117647,0.002352941176470588,0.0,0.011764705882352941,0.021176470588235293,0.011764705882352941,0.12941176470588237,0.002352941176470588,0.01411764705882353,0.0,0.08941176470588236,0.03058823529411765,0.009411764705882352,0.002352941176470588,0.02823529411764706,0.002352941176470588,0.09647058823529411,0.0,0.0,0.0,0.09176470588235294,0.011764705882352941,0.0,0.0,0.02823529411764706,0.021176470588235293,0.04,0.07058823529411765,0.1411764705882353,0.0,0.004705882352941176,0.002352941176470588,0.002352941176470588,0.007058823529411765,0.004705882352941176,0.0,0.007058823529411765,0.021176470588235293,0.009411764705882352,0.0,0.0,0.07058823529411765,0.0,0.0,0.07058823529411765,0.0,0.5247058823529411,86.0,700,0.0,0.01647058823529412,23.61111111111111,0.23294117647058823,0.14352941176470588,0.09411764705882353,0.06823529411764706,0.004705882352941176,0.06352941176470588,0.03764705882352941,1.9444444444444444,12.309097174362508,1890.3999999999867,20,7,223
high,high,high,high,low,0.07372072853425846,0.45967042497831745,0.028620988725065046,0.13096270598438856,0.003469210754553339,0.014744145706851692,0.003469210754553339,0.009540329575021683,0.006071118820468344,0.011274934952298352,0.0017346053772766695,0.0008673026886383347,0.032090199479618386,0.15437987857762359,0.1049436253252385,0.0598438855160451,0.03469210754553339,0.006938421509106678,0.009540329575021683,0.0,0.007805724197745013,0.01647875108412836,0.013876843018213356,0.040763226366001735,0.09627059843885516,0.007805724197745013,0.007805724197745013,0.0008673026886383347,0.08673026886383348,0.011274934952298352,0.013876843018213356,0.005203816131830009,0.04856895056374675,0.0008673026886383347,0.04423243712055507,0.013009540329575022,0.0008673026886383347,0.0008673026886383347,0.053772766695576756,0.006938421509106678,0.0008673026886383347,0.0,0.030355594102341718,0.01647875108412836,0.0598438855160451,0.03469210754553339,0.06678230702515178,0.0,0.0026019080659150044,0.007805724197745013,0.004336513443191674,0.006938421509106678,0.009540329575021683,0.0017346053772766695,0.0008673026886383347,0.01821335646140503,0.005203816131830009,0.0,0.028620988725065046,0.032090199479618386,0.0017346053772766695,0.003469210754553339,0.0,0.006071118820468344,0.4865568083261058,217.0,9600,0.0,0.08326105810928014,32.02777777777778,0.27840416305290544,0.18907198612315698,0.11795316565481354,0.07632263660017347,0.004336513443191674,0.07545533391153512,0.014744145706851692,1.5555555555555556,20.340165895677142,4976.200000000029,32,35,543
high,high,high,high,low,0.0830367734282325,0.49940688018979834,0.045077105575326216,0.14116251482799524,0.0035587188612099642,0.005931198102016607,0.0011862396204033216,0.0011862396204033216,0.0011862396204033216,0.022538552787663108,0.0,0.0,0.04151838671411625,0.13167259786476868,0.099644128113879,0.051008303677342826,0.03795966785290629,0.011862396204033215,0.021352313167259787,0.0011862396204033216,0.0011862396204033216,0.0166073546856465,0.05931198102016608,0.03795966785290629,0.10083036773428232,0.020166073546856466,0.00830367734282325,0.0,0.066429418742586,0.009489916963226572,0.013048635824436536,0.022538552787663108,0.03084223013048636,0.0,0.04151838671411625,0.002372479240806643,0.002372479240806643,0.0,0.0771055753262159,0.014234875444839857,0.0,0.0,0.04389086595492289,0.03084223013048636,0.04389086595492289,0.046263345195729534,0.0830367734282325,0.0,0.0,0.0,0.004744958481613286,0.010676156583629894,0.010676156583629894,0.002372479240806643,0.0035587188612099642,0.017793594306049824,0.013048635824436536,0.0011862396204033216,0.03558718861209965,0.036773428232502965,0.0011862396204033216,0.0011862396204033216,0.0071174377224199285,0.002372479240806643,0.45907473309608543,193.5,4500,0.0,0.05338078291814947,15.61111111111111,0.25622775800711745,0.1553973902728351,0.1055753262158956,0.06405693950177936,0.013048635824436536,0.05812574139976275,0.011862396204033215,1.5555555555555556,15.639086484462748,3880.8799999999674,51,17,401
high,high,high,high,low,0.10945945945945947,0.4837837837837838,0.022972972972972974,0.0891891891891892,0.0013513513513513514,0.005405405405405406,0.0013513513513513514,0.0013513513513513514,0.0,0.01891891891891892,0.0013513513513513514,0.0,0.032432432432432434,0.14324324324324325,0.12837837837837837,0.08378378378378379,0.03513513513513514,0.012162162162162163,0.008108108108108109,0.0013513513513513514,0.002702702702702703,0.004054054054054054,0.01756756756756757,0.01756756756756757,0.09054054054054055,0.006756756756756757,0.012162162162162163,0.0,0.03648648648648649,0.012162162162162163,0.013513513513513514,0.025675675675675677,0.02972972972972973,0.0,0.05945945945945946,0.006756756756756757,0.0,0.0,0.062162162162162166,0.006756756756756757,0.0,0.0,0.04594594594594595,0.02027027027027027,0.04594594594594595,0.03648648648648649,0.05,0.0,0.002702702702702703,0.0,0.00945945945945946,0.002702702702702703,0.00945945945945946,0.002702702702702703,0.0,0.012162162162162163,0.004054054054054054,0.0,0.0,0.013513513513513514,0.002702702702702703,0.0,0.004054054054054054,0.006756756756756757,0.4391891891891892,212.0,3200,0.0,0.043243243243243246,28.46153846153846,0.2445945945945946,0.13918918918918918,0.08243243243243244,0.052702702702702706,0.004054054054054054,0.0472972972972973,0.014864864864864866,1.3461538461538463,10.421251348435815,3341.5599999999727,23,5,359
high,high,high,high,low,0.05665024630541872,0.37438423645320196,0.009852216748768473,0.13793103448275862,0.0,0.0049261083743842365,0.0,0.012315270935960592,0.0049261083743842365,0.0024630541871921183,0.0,0.0,0.019704433497536946,0.0665024630541872,0.0812807881773399,0.034482758620689655,0.03694581280788178,0.0049261083743842365,0.017241379310344827,0.0,0.0049261083743842365,0.03201970443349754,0.0049261083743842365,0.034482758620689655,0.14039408866995073,0.0049261083743842365,0.019704433497536946,0.0,0.059113300492610835,0.012315270935960592,0.022167487684729065,0.014778325123152709,0.0049261083743842365,0.0,0.08866995073891626,0.0024630541871921183,0.0,0.0,0.07389162561576355,0.022167487684729065,0.007389162561576354,0.0024630541871921183,0.014778325123152709,0.029556650246305417,0.022167487684729065,0.05172413793103448,0.10837438423645321,0.0,0.0049261083743842365,0.0,0.007389162561576354,0.03201970443349754,0.014778325123152709,0.0024630541871921183,0.0049261083743842365,0.03201970443349754,0.007389162561576354,0.0,0.0049261083743842365,0.05665024630541872,0.019704433497536946,0.0024630541871921183,0.03201970443349754,0.0,0.5985221674876847,102.0,1500,0.0,0.03694581280788178,12.303030303030303,0.26354679802955666,0.1625615763546798,0.10098522167487685,0.03940886699507389,0.007389162561576354,0.0665024630541872,0.012315270935960592,2.1515151515151514,22.948315643747115,1462.2799999999909,8,9,158
high,high,high,high,low,0.07170795306388526,0.35853976531942633,0.011734028683181226,0.06910039113428944,0.0,0.005215123859191656,0.001303780964797914,0.01564537157757497,0.003911342894393742,0.005215123859191656,0.002607561929595828,0.002607561929595828,0.020860495436766623,0.1016949152542373,0.05736636245110821,0.02998696219035202,0.01694915254237288,0.002607561929595828,0.003911342894393742,0.0,0.003911342894393742,0.00651890482398957,0.00651890482398957,0.027379400260756193,0.07301173402868318,0.0,0.00651890482398957,0.001303780964797914,0.03780964797913951,0.009126466753585397,0.009126466753585397,0.009126466753585397,0.035202086049543675,0.0,0.035202086049543675,0.003911342894393742,0.0,0.001303780964797914,0.04954367666232073,0.003911342894393742,0.009126466753585397,0.003911342894393742,0.009126466753585397,0.009126466753585397,0.04302477183833116,0.03780964797913951,0.05997392438070404,0.0,0.005215123859191656,0.0,0.001303780964797914,0.005215123859191656,0.00651890482398957,0.0,0.0,0.005215123859191656,0.002607561929595828,0.0,0.011734028683181226,0.02216427640156454,0.007822685788787484,0.001303780964797914,0.002607561929595828,0.002607561929595828,0.5567144719687093,224.0,16100,0.0,0.20990873533246415,54.785714285714285,0.3194263363754889,0.22946544980443284,0.14993481095176012,0.09517601043024772,0.003911342894393742,0.05215123859191656,0.01694915254237288,3.2857142857142856,31.50789419725241,2752.1999999999784,25,23,301
high,high,high,high,low,0.08139534883720931,0.39069767441860465,0.01627906976744186,0.08604651162790698,0.0,0.004651162790697674,0.002325581395348837,0.0,0.0,0.004651162790697674,0.0,0.0,0.013953488372093023,0.1186046511627907,0.08604651162790698,0.03953488372093023,0.03488372093023256,0.0069767441860465115,0.004651162790697674,0.0,0.0,0.013953488372093023,0.011627906976744186,0.05581395348837209,0.09534883720930233,0.002325581395348837,0.004651162790697674,0.0,0.07674418604651163,0.01627906976744186,0.002325581395348837,0.004651162790697674,0.03488372093023256,0.004651162790697674,0.01627906976744186,0.002325581395348837,0.0,0.0,0.06279069767441861,0.0,0.0,0.009302325581395349,0.018604651162790697,0.009302325581395349,0.046511627906976744,0.027906976744186046,0.06511627906976744,0.0,0.0,0.002325581395348837,0.002325581395348837,0.018604651162790697,0.004651162790697674,0.004651162790697674,0.002325581395348837,0.011627906976744186,0.011627906976744186,0.0,0.04186046511627907,0.037209302325581395,0.004651162790697674,0.002325581395348837,0.002325581395348837,0.0069767441860465115,0.6139534883720931,134.0,4100,0.0,0.09534883720930233,20.476190476190474,0.3511627906976744,0.2627906976744186,0.17674418604651163,0.09534883720930233,0.002325581395348837,0.08139534883720931,0.009302325581395349,1.3333333333333333,29.34866093986862,1634.6399999999892,13,12,175
high,high,high,high,low,0.06232294617563739,0.5014164305949008,0.05099150141643059,0.0906515580736544,0.0028328611898017,0.0113314447592068,0.0,0.0056657223796034,0.0056657223796034,0.028328611898016998,0.0,0.0,0.0169971671388102,0.11614730878186968,0.09915014164305949,0.04815864022662889,0.042492917847025496,0.0169971671388102,0.0084985835694051,0.0,0.0028328611898017,0.0028328611898017,0.042492917847025496,0.0028328611898017,0.12464589235127478,0.0084985835694051,0.014164305949008499,0.0,0.07932011331444759,0.0084985835694051,0.0056657223796034,0.0113314447592068,0.019830028328611898,0.0,0.0906515580736544,0.0,0.0,0.0,0.09631728045325778,0.0084985835694051,0.0,0.0,0.028328611898016998,0.028328611898016998,0.06515580736543909,0.0453257790368272,0.11331444759206799,0.0,0.0028328611898017,0.0,0.0084985835694051,0.014164305949008499,0.014164305949008499,0.0028328611898017,0.0,0.0339943342776204,0.014164305949008499,0.0,0.0028328611898017,0.0679886685552408,0.0056657223796034,0.0028328611898017,0.0,0.056657223796033995,0.5722379603399433,98.0,2800,0.0,0.07932011331444759,23.533333333333335,0.24929178470254956,0.14730878186968838,0.0764872521246459,0.04815864022662889,0.019830028328611898,0.0453257790368272,0.0028328611898017,2.066666666666667,24.88038632986627,1517.8799999999903,19,7,181
high,high,high,high,low,0.08641975308641975,0.42592592592592593,0.040123456790123455,0.08950617283950617,0.0030864197530864196,0.0030864197530864196,0.0,0.0030864197530864196,0.0030864197530864196,0.015432098765432098,0.0,0.0,0.021604938271604937,0.12654320987654322,0.10493827160493827,0.06790123456790123,0.037037037037037035,0.0030864197530864196,0.0,0.0,0.0,0.006172839506172839,0.037037037037037035,0.012345679012345678,0.10493827160493827,0.0,0.012345679012345678,0.0,0.05246913580246913,0.0030864197530864196,0.015432098765432098,0.027777777777777776,0.018518518518518517,0.0030864197530864196,0.07407407407407407,0.009259259259259259,0.0,0.0,0.08641975308641975,0.006172839506172839,0.0,0.0,0.015432098765432098,0.015432098765432098,0.033950617283950615,0.030864197530864196,0.04938271604938271,0.0,0.0,0.0,0.006172839506172839,0.015432098765432098,0.006172839506172839,0.0030864197530864196,0.006172839506172839,0.024691358024691357,0.009259259259259259,0.0,0.015432098765432098,0.018518518518518517,0.0,0.0,0.0,0.009259259259259259,0.5648148148148148,133.5,2400,0.0,0.07407407407407407,24.923076923076923,0.2962962962962963,0.20679012345679013,0.11728395061728394,0.046296296296296294,0.015432098765432098,0.024691358024691357,0.009259259259259259,2.923076923076923,22.61881589618816,1334.3999999999921,13,4,148
high,high,high,high,low,0.11228813559322035,0.5233050847457628,0.012711864406779662,0.08050847457627118,0.0,0.0,0.0,0.02754237288135593,0.025423728813559324,0.02754237288135593,0.0,0.0,0.046610169491525424,0.13135593220338984,0.1673728813559322,0.08686440677966102,0.05084745762711865,0.00423728813559322,0.014830508474576272,0.0,0.0,0.00423728813559322,0.012711864406779662,0.03389830508474576,0.09322033898305085,0.0,0.01059322033898305,0.0,0.05508474576271186,0.025423728813559324,0.006355932203389831,0.0423728813559322,0.03389830508474576,0.0,0.04025423728813559,0.00211864406779661,0.0,0.0,0.06779661016949153,0.00847457627118644,0.00211864406779661,0.0,0.019067796610169493,0.01059322033898305,0.05296610169491525,0.048728813559322036,0.08686440677966102,0.0,0.0,0.0,0.00423728813559322,0.006355932203389831,0.01694915254237288,0.0,0.006355932203389831,0.00847457627118644,0.012711864406779662,0.00211864406779661,0.029661016949152543,0.038135593220338986,0.00423728813559322,0.0,0.006355932203389831,0.0,0.4745762711864407,124.0,900,0.0,0.019067796610169493,27.764705882352942,0.23940677966101695,0.163135593220339,0.07627118644067797,0.048728813559322036,0.00423728813559322,0.038135593220338986,0.03177966101694915,1.6470588235294117,8.887174541947926,2185.079999999984,18,11,239
high,high,high,high,low,0.044642857142857144,0.48214285714285715,0.020833333333333332,0.15476190476190477,0.0,0.008928571428571428,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.0,0.0,0.0,0.050595238095238096,0.10416666666666667,0.07142857142857142,0.03869047619047619,0.026785714285714284,0.0,0.002976190476190476,0.002976190476190476,0.0,0.023809523809523808,0.011904761904761904,0.047619047619047616,0.12797619047619047,0.0,0.01488095238095238,0.0,0.1130952380952381,0.005952380952380952,0.023809523809523808,0.002976190476190476,0.03869047619047619,0.0,0.05654761904761905,0.008928571428571428,0.002976190476190476,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.011904761904761904,0.01488095238095238,0.0625,0.06845238095238096,0.13392857142857142,0.0,0.008928571428571428,0.011904761904761904,0.0,0.017857142857142856,0.0,0.002976190476190476,0.005952380952380952,0.041666666666666664,0.011904761904761904,0.0,0.06547619047619048,0.06547619047619048,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.5535714285714286,73.0,3400,0.0,0.10119047619047619,18.666666666666668,0.2648809523809524,0.19345238095238096,0.09226190476190477,0.05357142857142857,0.011904761904761904,0.06547619047619048,0.011904761904761904,1.6111111111111112,22.525963149078727,1395.5599999999915,6,6,156
high,high,high,high,low,0.049653579676674366,0.45496535796766746,0.03579676674364896,0.14549653579676675,0.0,0.021939953810623556,0.004618937644341801,0.025404157043879907,0.004618937644341801,0.006928406466512702,0.017321016166281754,0.0023094688221709007,0.025404157043879907,0.1489607390300231,0.050808314087759814,0.02771362586605081,0.018475750577367205,0.003464203233256351,0.012702078521939953,0.0,0.0023094688221709007,0.03002309468822171,0.012702078521939953,0.006928406466512702,0.09699769053117784,0.004618937644341801,0.009237875288683603,0.0011547344110854503,0.12124711316397228,0.004618937644341801,0.012702078521939953,0.004618937644341801,0.04503464203233257,0.004618937644341801,0.06351039260969978,0.06351039260969978,0.006928406466512702,0.0,0.06812933025404157,0.008083140877598153,0.003464203233256351,0.003464203233256351,0.03464203233256351,0.025404157043879907,0.05542725173210162,0.03695150115473441,0.07967667436489607,0.0,0.0,0.003464203233256351,0.0,0.015011547344110854,0.0023094688221709007,0.0,0.009237875288683603,0.018475750577367205,0.006928406466512702,0.0011547344110854503,0.0,0.042725173210161664,0.0023094688221709007,0.003464203233256351,0.0,0.03695150115473441,0.47113163972286376,175.5,600,0.0,0.006928406466512702,37.65217391304348,0.3348729792147806,0.24018475750577367,0.17436489607390301,0.12933025404157045,0.003464203233256351,0.046189376443418015,0.03117782909930716,1.6956521739130435,15.011009604122746,4103.279999999966,31,53,400
high,high,high,high,low,0.049872122762148335,0.4437340153452685,0.034526854219948847,0.14578005115089515,0.0,0.020460358056265986,0.0038363171355498722,0.026854219948849106,0.005115089514066497,0.00639386189258312,0.017902813299232736,0.0025575447570332483,0.020460358056265986,0.1534526854219949,0.05370843989769821,0.028132992327365727,0.020460358056265986,0.0025575447570332483,0.01278772378516624,0.0,0.0025575447570332483,0.03324808184143223,0.01278772378516624,0.008951406649616368,0.09335038363171355,0.005115089514066497,0.010230179028132993,0.0012787723785166241,0.11508951406649616,0.005115089514066497,0.014066496163682864,0.0038363171355498722,0.04219948849104859,0.0038363171355498722,0.05754475703324808,0.06010230179028133,0.0076726342710997444,0.0,0.0639386189258312,0.00639386189258312,0.0038363171355498722,0.0038363171355498722,0.0370843989769821,0.029411764705882353,0.04859335038363171,0.034526854219948847,0.0741687979539642,0.0,0.0,0.0025575447570332483,0.0,0.014066496163682864,0.0025575447570332483,0.0,0.010230179028132993,0.014066496163682864,0.0076726342710997444,0.0,0.0,0.03964194373401535,0.0025575447570332483,0.0,0.0,0.0370843989769821,0.4859335038363171,166.5,600,0.0,0.0076726342710997444,37.23809523809524,0.33631713554987214,0.2391304347826087,0.17774936061381075,0.13043478260869565,0.0038363171355498722,0.043478260869565216,0.02557544757033248,1.7142857142857142,15.350157297223362,3691.839999999969,28,51,356
high,high,high,high,low,0.1246376811594203,0.4144927536231884,0.0,0.07246376811594203,0.0,0.0,0.0,0.03768115942028986,0.034782608695652174,0.002898550724637681,0.002898550724637681,0.0,0.005797101449275362,0.12753623188405797,0.0927536231884058,0.07246376811594203,0.020289855072463767,0.0,0.014492753623188406,0.0,0.0,0.005797101449275362,0.0,0.008695652173913044,0.07536231884057971,0.0,0.03768115942028986,0.0,0.02318840579710145,0.005797101449275362,0.014492753623188406,0.005797101449275362,0.03188405797101449,0.002898550724637681,0.06376811594202898,0.002898550724637681,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.02608695652173913,0.005797101449275362,0.04057971014492753,0.02318840579710145,0.028985507246376812,0.0,0.028985507246376812,0.0,0.002898550724637681,0.0,0.014492753623188406,0.0,0.0,0.005797101449275362,0.0,0.0,0.002898550724637681,0.005797101449275362,0.0,0.002898550724637681,0.0,0.0,0.4579710144927536,149.5,1200,0.0,0.034782608695652174,15.681818181818182,0.25507246376811593,0.16521739130434782,0.1246376811594203,0.08405797101449275,0.0,0.005797101449275362,0.005797101449275362,1.0,5.092469262295082,1417.7999999999913,5,4,148
high,high,high,high,low,0.06930693069306931,0.3920792079207921,0.02178217821782178,0.04950495049504951,0.0,0.011881188118811881,0.0039603960396039604,0.0,0.0,0.009900990099009901,0.0,0.0,0.009900990099009901,0.15841584158415842,0.0594059405940594,0.01782178217821782,0.033663366336633666,0.0019801980198019802,0.0039603960396039604,0.0,0.007920792079207921,0.0019801980198019802,0.009900990099009901,0.047524752475247525,0.0891089108910891,0.0039603960396039604,0.0039603960396039604,0.0,0.047524752475247525,0.007920792079207921,0.007920792079207921,0.0039603960396039604,0.019801980198019802,0.005940594059405941,0.039603960396039604,0.0,0.0,0.0,0.06732673267326733,0.0039603960396039604,0.0,0.0019801980198019802,0.015841584158415842,0.0019801980198019802,0.031683168316831684,0.011881188118811881,0.033663366336633666,0.0019801980198019802,0.0,0.009900990099009901,0.0039603960396039604,0.0,0.013861386138613862,0.0,0.0,0.007920792079207921,0.0,0.0,0.02178217821782178,0.02178217821782178,0.0,0.0,0.0019801980198019802,0.0019801980198019802,0.47128712871287126,177.5,7600,0.0,0.1504950495049505,18.703703703703702,0.2871287128712871,0.19405940594059407,0.13465346534653466,0.09504950495049505,0.0019801980198019802,0.047524752475247525,0.0039603960396039604,1.8518518518518519,12.868917840999734,1723.5999999999883,7,16,187
high,high,high,high,low,0.05730659025787966,0.46418338108882523,0.034383954154727794,0.14040114613180515,0.0028653295128939827,0.008595988538681949,0.0,0.008595988538681949,0.0,0.017191977077363897,0.0028653295128939827,0.0057306590257879654,0.03151862464183381,0.14326647564469913,0.1174785100286533,0.0659025787965616,0.04871060171919771,0.011461318051575931,0.0028653295128939827,0.0,0.0,0.0057306590257879654,0.025787965616045846,0.008595988538681949,0.1346704871060172,0.0,0.008595988538681949,0.0,0.0659025787965616,0.008595988538681949,0.0,0.008595988538681949,0.07449856733524356,0.0028653295128939827,0.06876790830945559,0.0,0.0028653295128939827,0.0,0.09169054441260745,0.0,0.0,0.0,0.022922636103151862,0.017191977077363897,0.06876790830945559,0.025787965616045846,0.0659025787965616,0.0,0.0057306590257879654,0.0,0.0028653295128939827,0.022922636103151862,0.0028653295128939827,0.0057306590257879654,0.0,0.014326647564469915,0.03724928366762178,0.0,0.0028653295128939827,0.04011461318051576,0.0,0.008595988538681949,0.0,0.02865329512893983,0.5587392550143266,113.5,2100,0.0,0.06017191977077364,20.529411764705884,0.2349570200573066,0.1489971346704871,0.08022922636103152,0.05730659025787966,0.0057306590257879654,0.02865329512893983,0.008595988538681949,1.588235294117647,21.13675783855904,1495.6399999999906,17,8,169
high,high,high,high,low,0.07656967840735068,0.5405819295558959,0.01225114854517611,0.14241960183767227,0.004594180704441042,0.0015313935681470138,0.0,0.013782542113323124,0.010719754977029096,0.004594180704441042,0.0015313935681470138,0.0015313935681470138,0.03215926493108729,0.11026033690658499,0.07044410413476264,0.04134762633996937,0.02450229709035222,0.0015313935681470138,0.010719754977029096,0.0,0.0,0.013782542113323124,0.010719754977029096,0.03215926493108729,0.14088820826952528,0.0015313935681470138,0.013782542113323124,0.0,0.10413476263399694,0.007656967840735069,0.004594180704441042,0.010719754977029096,0.05359877488514548,0.0030627871362940277,0.06278713629402756,0.013782542113323124,0.0015313935681470138,0.0,0.11026033690658499,0.009188361408882083,0.0,0.0,0.033690658499234305,0.022970903522205207,0.06125574272588055,0.06891271056661562,0.11332312404287902,0.0,0.004594180704441042,0.004594180704441042,0.0030627871362940277,0.013782542113323124,0.02450229709035222,0.0030627871362940277,0.0015313935681470138,0.021439509954058193,0.021439509954058193,0.0,0.036753445635528334,0.0444104134762634,0.0030627871362940277,0.0030627871362940277,0.0030627871362940277,0.007656967840735069,0.4548238897396631,126.5,4100,0.0,0.06278713629402756,24.185185185185187,0.2572741194486983,0.1669218989280245,0.11791730474732007,0.06431852986217458,0.018376722817764167,0.05206738131699847,0.016845329249617153,1.6666666666666667,11.634986474301172,2874.5199999999772,15,10,344
high,high,high,high,low,0.06606606606606606,0.4594594594594595,0.03303303303303303,0.10510510510510511,0.0,0.009009009009009009,0.003003003003003003,0.009009009009009009,0.0,0.012012012012012012,0.0,0.003003003003003003,0.05405405405405406,0.15015015015015015,0.14714714714714713,0.09009009009009009,0.03303303303303303,0.0,0.015015015015015015,0.003003003003003003,0.0,0.006006006006006006,0.018018018018018018,0.009009009009009009,0.09309309309309309,0.0,0.021021021021021023,0.0,0.04504504504504504,0.024024024024024024,0.003003003003003003,0.003003003003003003,0.04504504504504504,0.0,0.06306306306306306,0.003003003003003003,0.0,0.012012012012012012,0.06306306306306306,0.009009009009009009,0.006006006006006006,0.0,0.03003003003003003,0.018018018018018018,0.05105105105105105,0.02702702702702703,0.057057057057057055,0.0,0.003003003003003003,0.0,0.012012012012012012,0.012012012012012012,0.009009009009009009,0.003003003003003003,0.0,0.021021021021021023,0.018018018018018018,0.0,0.0,0.03003003003003003,0.012012012012012012,0.003003003003003003,0.006006006006006006,0.009009009009009009,0.5645645645645646,123.5,3000,0.0,0.09009009009009009,22.2,0.30930930930930933,0.17717717717717718,0.11411411411411411,0.08708708708708708,0.003003003003003003,0.024024024024024024,0.015015015015015015,1.5333333333333334,20.738297872340425,1389.9999999999916,16,4,156
high,high,high,high,low,0.085995085995086,0.43611793611793614,0.02457002457002457,0.1167076167076167,0.0,0.009828009828009828,0.0,0.0687960687960688,0.036855036855036855,0.0036855036855036856,0.014742014742014743,0.0,0.025798525798525797,0.12653562653562653,0.06756756756756757,0.04914004914004914,0.013513513513513514,0.007371007371007371,0.007371007371007371,0.0,0.004914004914004914,0.009828009828009828,0.013513513513513514,0.014742014742014743,0.0773955773955774,0.0,0.04668304668304668,0.0,0.029484029484029485,0.004914004914004914,0.007371007371007371,0.0012285012285012285,0.04791154791154791,0.0036855036855036856,0.05405405405405406,0.004914004914004914,0.0,0.0,0.052825552825552825,0.006142506142506142,0.02334152334152334,0.0012285012285012285,0.033169533169533166,0.025798525798525797,0.07493857493857493,0.044226044226044224,0.05896805896805897,0.0,0.0012285012285012285,0.0,0.011056511056511056,0.007371007371007371,0.0036855036855036856,0.004914004914004914,0.020884520884520884,0.02702702702702703,0.0036855036855036856,0.0012285012285012285,0.0,0.014742014742014743,0.0,0.0,0.009828009828009828,0.004914004914004914,0.48157248157248156,230.5,3000,0.0,0.036855036855036855,25.4375,0.3230958230958231,0.23095823095823095,0.16584766584766586,0.10565110565110565,0.012285012285012284,0.029484029484029485,0.011056511056511056,1.84375,15.683884569772038,3419.399999999972,24,23,349
