username,text,O,C,E,A,N
Raghuraj-S-Hegde,"The answer is NO-  they should not be barred from appearing in civil services exam. The simple premise of my argument is the concept of meritocracy in every sphere of our country. If we restrict some of the most talented people of our country engaging in public discourse, administration, governance and social change we as a country are losing out on their contributions. We need intelligent people in our administration and people getting into IITs and Medical School are among the intellectual cream of our society, so how would it be fair that we ban them from the Indian Civil Services?Not only medical and engineering graduates but there should be no bar on any citizen of our country to move up to governance, administration and bureaucracy. If we hope to create an egalitarian society we have to recognize the equality of all professions and not cherry pick doctors and engineers as important professions. The understanding of the Dignity of labour is very poor among Indians so no profession should be elite so as to speak.We need more stories like theseAn inspirational story - Waiter to IAS officer - MotivationalAnother pertinent point is that the degrees of medical and engineering graduates do not become irrelevant once they become IAS officers. I could go on and on but these are just a few examples.1. A Deputy commissioner (DC) who has a civil engineering background could do wonders for a district's or city's infrastructure projects. He has in depth knowledge of what it takes to build things than a DC from a humanities background.2. A bureaucrat who is a doctor would similarly be indispensable in the health ministry and medical education department where others wouldn't know how to handle the intricacies of medical legislature and medical corruption.3. An electronics and communications engineer who then goes on to become an IPS officer can bring in several changes in law and order which can be taken care of by new technology- CCTV surveilance, cyber theft, online harassment, social networking of the police force, etc. (True story- my very close friend,an engineer IPS officer did the same and has used technology to curb Naxalite problems in the area of his service, so much so that he has got death threats and attempts on his life due to his work)4. A District Collector (DC) who is a doctor can be of immense use in mobilizing resources, prevention of water borne diseases and medical aid in times of disasters like earthquakes, floods and famines. The health sector in India is mangled in red tape and corruption. We in fact need more doctors to enter the IAS cadre to listen to the doctor's side of the story. We need some solutions for the issues regarding healthcare sector which are not being addressed. The communication gap is alarmingly large.For referenceRaghuraj S. Hegde's answer to Medicine and Healthcare: Why do Indian doctors refuse to work in villages?The argument of IIT graduates wasting seats others would have gladly taken is not supported by statistics. Let us look at some statistics: each year more than 200,000 engineers graduate from around 1200 engineering colleges in the country — 3,000 from the 7 IITs alone. Tamil Nadu, for instance, has 200 or so colleges offering 60,000 seats annually and many seats go vacant for want of takers. The entire annual civil service intake is now only around 500 and even if there are 40 or 50 IITians this would amount to only a tiny per cent of the engineers being churned out by the country or, even from the IITs.IIT graduates in the IASThe above article in 2003 by a Tamil Nadu IAS cadre officer answers many of the doubts regarding this practice.Do other countries restrict their professionals from getting into administration?Dr. Murthy, who took the oath on the Gita, is now the highest ranking Indian-American in the Obama administration.“To have the opportunity to serve as Surgeon-General is an extraordinary honour and a profound responsibility, and I want to thank President Obama for entrusting me with the stewardship of this office,” he said in his address on the occasion at Fort Myer military base.Dr. Murthy is the country’s 19th Surgeon General.http://m.thehindu.com/news/inter...Most importantly, we have many engineers and doctors moving abroad and becoming citizens of other countries. This was known as brain drain until a few years ago till the dollars trickled in from abroad. Slowly  Sundar Pichai and Satya Nadella became poster boys of Indian aspirations. However a doctor or engineer who wishes to serve in the administration and governance of his own country is looked down upon and accused of selfishness. If you restrict careers for talented individuals in India the natural result is going to be that they are going to look elsewhere for opportunities to showcase their talent and where they will be appreciated. This benefits neither our country nor the individuals concerned. Something to think about, don't you think?Thanks for the A2A Shesha Shayana C",high,high,high,low,low
Raghuraj-S-Hegde,"To answer this question, first you need to know what colour blindness is.What is colour blindness?Colour Blindness is a x linked recessive gene inherited condition. It is seen in about 5% of the population. It is seen mostly in males and rarely in females. It is maternally inherited and usually seen in the male line of the family. Colour Blindness does not mean actual blindness but impairment of colour vision. The impairment is usually part of a spectrum from high to low. It is very rare that someone would see the world in black and white so as to speak.It was first described by John Dalton, an English chemist and physicist in 1798. He basically discovered his own colour blindness hence it was known as Daltonism for sometime but today it is only referred to one kind of colour blindness- Deuternopia.The basic pathophysiology is that the genes that code for retinal cones that percieve colour are at fault. The types retinal cones usually correspond to the three primary colours Red, Blue and Green. Deficiency of any of these types can give rise to one of three forms of colour blindness-ProtanomalyDeuteranomalyTritanomalyAchromatopsia - extremely rareComing back to the question...The simple answer is that they should avoid professions where correctly identifying a particular colour is critical to their profession and safe for others if they are colour blind.But often these are not so simple. Many colour blind people are not even aware of their colour-blindness till they are identified by colour vision testing before they join a profession or course where colour vision testing is mandatory. Some professions where colour forms an important part of their job and also critical for the safety of others around them.List is not exhaustive1. Pilots- commercial or Air force2. Electricians3. Scientists4. Defence forces including paramilitary forces.5. Food and art critics (yes, them too)6. Doctors - not total contraindication. One of my mentors was partially colour blind but was an incredible eye surgeon. Several of my colleagues are colour blind.7. Engineers- especially the non coding type- think electrical, mining, mechanical.Of course many times the lines are not so solid. Several times we don't know whether a particular type of colour blindness incapacitates them from doing a particular job. For example the first reported person with colour blindness, John Dalton was a chemist, physicist and meteorologist. He was instrumental in pioneering the modern atomic theory and also did pioneering work in colour blindness. So clearly colour blindness had little impact on his life. The truth of the matter is people compensate with the things they have if they didn't know they are missing something.A colour blind person can lead almost a normal life with much handicap. Unfortunately our government agencies and our modern world requires certain criteria to join certain professions. This is what has happened in the case of your friend. Sometimes these criteria are applied so strictly that it doesn't make sense. So in your friend's case it should not be a problem for a bank job and if they do create a problem you have sufficient grounds for appeal. You can even send them a legal notice if they reject your friend solely on the basis of his colour impairment.Thanks for the A2A Quora User",high,high,high,low,low
Raghuraj-S-Hegde,Do you have any evidence for the claim that you make? That the number of people needing lenses/glasses are increasing. It is a common fallacy to believe that people with refractive errors are increasing.One reason why more people seem to be using glasses is because more people can afford them than before and also because our population is more than before.A lot of people have refractive error that is quite less and they manage to go about their daily activities without needing glasses or do not realize they need glasses. Some worked in professions that did not need perfect long distance sight such as farming and menial professions in rural areas. Now with many more educated people moving into cities and with jobs requiring better clarity in their distant vision then seek out vision checks and thus end up with glasses.Also education has a lot to do with more people seeking out ophthalmologists/optometrists for checking their refractive errors than was previously.School eye screenings are recognizing refractive errors much earlier than before.It is not that refractive errors did not exist before or was less before. It is only that it is better taken care of now,high,high,high,low,low
Raghuraj-S-Hegde,"I support the Consumer protection act in it's spirit to make a doctor accountable for any wrong that may have been done. But like in the US, in India too this act is being used to harass decent doctors and small hospitals. I would like to mention just 1 exampleA man was admitted in a hospital to remove a tumour in his adrenal gland (near the kidneys in the abdomen). The surgery was done but he unfortunately developed Meningitis - which is an infection of the coverings of the brain. In spite of all efforts done the man died due to the infection. So now the wife sues the hospital and doctor for the death for Rs. 45 lakhs. It went all the way up to supreme court before it squashed the claim saying it was frivolous. It noted that too many frivolous claims are making the rounds of courts for malpractice suits in the hope of pinning the loss of life or injury of a patient on doctors so that they can claim compensation from them. They issued a 11- point guideline to be adhered to before a case is admitted to trial.Here is the excerpt of the guidelines""It is a matter of common knowledge that after some unfortunate event, there is a marked tendency to look for a human factor to blame for an untoward event, a tendency which is closely linked with the desire to punish,"" said Justice Bhandari, writing the judgment for the Bench. Tracing the development of the law in major cases of medical negligence in India and other countries, especially UK, the Bench collated a 11-point guideline for the courts to adjudicate complaints against doctors. They are: * Negligence is a breach of duty or an act which a prudent and reasonable man will not do * Negligence to be established by the prosecution must be culpable or gross and not the negligence merely based upon an error of judgment * Medical professional is expected to bring a reasonable degree of skill and knowledge along with a reasonable degree of care but neither the highest nor the lowest degree of care and competence * A doctor would be liable only where his conduct fell below that of the standard of a reasonably competent practitioner in the field * Difference of opinion cannot be cited as negligence * Just because a professional looking at the gravity of illness had taken a higher element of risk to redeem the patient out of his suffering which did not yield the desired result, it may not amount to negligence * Merely because a doctor chooses one course of action in preference to the other one available, he would not be liable if the action chosen by him was acceptable to the medical profession * It would not be conducive to the efficiency of the medical profession if no doctor could administer medicine without a halter round his neck * It is our duty not to harass or humiliate medical professionals unnecessarily so as to allow them to perform their duties without fear and apprehension * Doctors at times have to be saved from such class complaints who use criminal process as a tool for pressurising them or hospitals and clinics for extracting uncalled for compensation * Doctors are entitled to get protection so long as they perform their duties with reasonable skill and competence and in the interest of the patientsPage on timesofindia.com  I think the general public should read up these guidelines before blaming hospitals and doctors for everything. This underlying myth that doctors make huge amounts of money in India is unfounded. Most doctors in India are salaried and are middle class in wealth indicators. So huge malpractice lawsuits even if frivolous puts in a huge amount of stress-financially, professionally and emotionally. It may end the doctor's career even if he did no wrong. This trend is certainly not healthy. This will give rise to defensive medicine, unnecessary tests and scans- not because hospitals and doctors want to make more money-but because there is trust deficit  and each patient is seen as a potential lawsuit in the making. People have to understand that any invasive procedure/treatment or surgery has potential risks to life and limb. Hospitals and doctors will not take the additional risk to save a life for the fear of such lawsuits. You certainly do not want that!",high,high,high,low,low
Raghuraj-S-Hegde,"No.Sunglasses do not harm your eyes provided you wear sunglasses with UV protection.We don't need sunglasses to protect our eyes from sunlight. The eyes have a natural mechanism to constrict the pupil in bright sunlight to reduce amount of sunlight entering.If you wear sunglasses without UV protection....it is harmful. Reason? Under the glasses the pupils dilate and the amount of sunlight (and thus UVlight) entering the eye increases thus causing eye damage in the long run. That's the basic eye physiology.Sunglasses are sometimes required in people and professionals having long exposures to the sun. It protects their eyes from excessive UV rays which causes a range of eye problems like cataracts, solar retinopathy, eye and eyelid cancers, etc. So in professions like farming, truck driving, professional skiers and other outdoor sportsmen where there is a high dose of UV light exposure the UV filtered sunglasses without a doubt help prote t the eyes.But you don't need it to go on a picnic in the sun once a year.You would do more harm to your eyes by using a NON-UV filter coated sunglasses.As for your other queries. Sunglasses are a modern construct why use them? Sunscreen,spectacles and medicines are also a modern construct but we do recognise the value of its use so use them. So is sunglasses.We don't need long term studies to determine common sense of the hypothesis that UV causes eye damage and its difficult to design long term studies on damage to eyes with sunglass usage because it has so many variables which can cause so many biases in the study.Also for heaven's sake optic nerve does not need sunlight (one of the answers suggested that)... Light hardly reaches the optic nerve in any case.",high,high,high,low,low
Raghuraj-S-Hegde,"WHAT IS PTOSIS AND HOW IS IT CORRECTED?Ptosis is a condition that occurs when one or both upper eyelids droop and the edge of the upper eyelid falls towards or over the pupil. Ptosis is usually caused by stretching or thinning of the tendon between the muscle that normally raises the eyelid and the eyelid itself. With stretching or thinning, the muscle that normally raises the eyelid has to work harder to lift it. This leads to symptoms of eyelid and forehead muscle fatigue and eyelid heaviness. Other less common causes of ptosis are nerve and muscle damage from any cause, various types of eyelid surgery, infection, muscle weakness, systemic diseases such as stroke and tumors behind the eye, myasthenia, hypertension, thyroid disorders and diabetes. This condition usually lasts until it is surgically corrected. There are no non- surgical ways to correct Ptosis.Ptosis surgery is not the procedure of choice for removing excess fat and skin in the upper eyelid- that is Upper lid Blepharoplasty. Under certain circumstances both surgeries can be combined when fat and skin removal is an added goal of surgery.To correct Ptosis, the surgeon needs to make an incision or cut the skin of the upper eyelid in order to reach the muscles and tendons. The surgeon chooses where to make the incision based upon what treatment the eyelid needs. With the front or anterior approach, the surgeon makes an incision in the skin in the upper eyelid crease or fold in order to reach the muscle and tendon, if there is no eyelid fold, one can be created when the incision is made. The anterior approach allows the surgeon to trim excess skin and fatty tissue from the upper eyelid if needed during the surgery. If no skin or fat needs to be removed, the surgeon can raise the eyelid through an inside approach by placing the incision on the inside or moist part of the upper eyelid; with this approach, there is no cosmetic scarring .If the muscle is not strong enough to lift the eyelid, the surgeon must create a “sling” by connecting the moving eyelid to the frontalis muscle in the forehead.HOW WILL PTOSIS SURGERY AFFECT MY VISION AND APPEARANCE?The droopy eyelid is like a curtain that blocks the view. Patients with Ptosis frequently notice that they have less peripheral or side vision, particularly when looking up. The more severe the ptosis, the greater is the peripheral vision loss. When the eyelid is raised, either manually by hand or surgically through one of the approaches described above, the blockage is removed and the eye can see. Ptosis surgery only corrects vision loss due to droopy eyelids. It does not improve blurred vision caused by problems inside the eye, or by visual loss caused by neurological disease behind the eye. To prevent amblyopia or poor visual development in children born with congenital ptosis, the surgery needs to be done early in life.Patients with ptosis report that droopy eyelids make them look and feel “tired“. When the eyelid is raised in ptosis surgery, patients usually prefer the new eyelid position, and feel it improves their appearance as well as their peripheral vision. When only one eyelid is raised, it may affect how the eyelid on the other side looks. If this happens, ptosis on the other side may be needed. If the position and shape of the eyelids do not match, additional surgery may be needed. WHAT ARE THE MAJOR RISKS OF PTOSIS SURGERY?Risks of ptosis surgery, like most eyelid surgical procedures include but are not limited to : bleeding, infection, an asymmetric or unbalanced appearance, scarring, difficulty closing the eyes(which may cause damage to the underlying corneal surface), a “wide-eyed” or “open” appearance, difficulty with or inability to wear contact lenses, double vision, tearing, or dry eye problems, numbness and/or tingling in the operated eyelid, near the eye, or on the face, and in rare cases, loss of vision. The aim of the surgery is to lift the upper eyelid and to make both sides look symmetrical when looking straight ahead. Sometimes the eyelid position may not be symmetrical when looking in different gazes. While ptosis correction is usually permanent, the condition can recur. If it does, you may need to have repeat surgery.The result of ptosis surgery cannot be guaranteed. Ptosis correction involves surgery on the tendon and/ or muscle inside the eyelid, which can make the results unpredictable. At times, the surgeon may need to adjust the position and shape of the eyelid after ptosis surgery. The adjustments can be done early (within the first ten days) after surgery, or later on if asymmetry of the eyelid position or shape occur. The final result depends upon your anatomy, your body’s wound healing response, and the underlying cause of the ptosis. Some patients have difficulty adjusting to changes to their appearance. Some patients have unrealistic expectations about how changes in appearance will impact their lives. Carefully evaluate your goals, expectations and your ability to deal with changes to your appearance and the possible need for repeat surgery before agreeing to this surgery.WHAT ARE THE ALTERNATIVES TO PTOSIS SURGERY?Patients can live with ptosis and blocked and reduced peripheral vision; however, there is no reliable method to correct ptosis on a permanent basis without surgery. Patients who are too sick to have surgery may find relief by lifting their eyelid with their fingers or tape in order to see. Obviously, the eyelid droops again as soon as this temporary lifting is stopped.Please consult a qualified Ophthalmic Plastic Surgeon (Oculoplastic surgeon) for any additional information.",high,high,high,low,low
Raghuraj-S-Hegde,"A2ASunglasses do not harm your eyes provided you wear sunglasses with UV protection.We don't really need sunglasses to protect our eyes from sunlight. The eyes have a natural mechanism to constrict the pupil in bright sunlight to reduce amount of sunlight entering.If you wear sunglasses without UV protection....it is harmful. Reason? Under the glasses the pupils dilate and the amount of sunlight (and thus UVlight) entering the eye increases thus causing eye damage in the long run. That's the basic eye physiology.Sunglasses are sometimes required in people and professionals having long exposures to the sun. It protects their eyes from excessive UV rays which causes a range of eye problems like cataracts, solar retinopathy, eye and eyelid cancers, etc. So in professions like farming, truck driving, professional skiers and other outdoor sportsmen where there is a high dose of UV light exposure the UV filtered sunglasses without a doubt help protect the eyes.The comfort of wearing sunglasses on a particularly sunny day is obvious. You would do more harm to your eyes by using a NON-UV filter coated sunglasses.Why branded?Simple reason is the consistency of quality is assured. The branding ensures that they keep the high standards or they lose their clientele. The companies that produce the non-branded street side variety are not interested in standards, quality or even your eyes. Their main aim is to get the glasses cheap enough so that you buy it. It is not that non-famous companies cannot do the UV coating it is just that it is easier to trust a known name than a street side vendor's promise. PS: be careful of the really good fakes which are sold at high prices. (Some you wouldn't even know its fake). When buying branded sunglasses buy it from a well known retailer who won't cut you short on quality.",high,high,high,low,low
Raghuraj-S-Hegde,"Doctors can work in mission organizations like 1. Médecins Sans Frontières (MSF)- Doctors without borders- is an international, independent, medical humanitarian organisation that delivers emergency aid to people affected by armed conflict, epidemics, natural disasters and exclusion from healthcare. MSF offers assistance to people based on need, irrespective of race, religion, gender or political affiliation.It takes a lot of time and commitment since recruitment is quite long drawn and salaries are quite less. You might be away from family and home for a long duration and certainly not all places they work are absolutely safe.While they accept applications from general practitioners who meet the essential requirements below, MSF is in particular seeking HIV and tuberculosis specialists, pediatricians, anesthetists, surgeons, ER physicians, obstetrician-gynecologists and infectious disease specialists.(i)Essential requirements1.full and current registration2. two years recent post-residency surgery experience (fellowships count towards this requirement)3. experience in emergency surgical situations, including orthopedic, trauma, and obstetric surgery (caesarean section, oophorectomy, dilation and curettage)4. experience providing pre- and post-operative care5. ability to work under basic conditions, with few resources and lack of diagnostic equipment (laboratory or X-ray)6. experience supervising and training others7. available to work six to nine months8. experience supervising, training and managing others9. strong command of English10. relevant travel or work experience in a developing country or remote parts of Canada(ii)Desirable experience:1. relevant experience in: emergency room, pediatrics, maternal health, infectiousdiseases, nutrition, obstetrics, HIV/AIDS, TB2. public health experience is a strong asset3. diploma in tropical medicine4. proficiency with Microsoft Office software(especially Excel)5. knowledge of other languages, especially French and ArabicSource of information: Médecins Sans Frontières (MSF) International2. Mercy ships-These are hospitals in the form of ships and they take medical staff to many countries in the african continent and have fully functional clinics and operating theaters in those ships. locals are screened and surgeries done in the anchored ships. The trips last anywhere between 2 weeks and 3 months. I'm not sure if they pay a salary but there is a fully functional Starbucks outlet in the ship available 24/7, Satellite TV, high speed internet connection and good food.3. Orbis Flying hospital- Only for OphthalmologistsIt is literally a flying hospital which recruits fully trained ophthalmologists and fly them to different countries where there is no adequate care such as in africa and south east asia. The trips can last anywhere between 1 month to a year. Some are full time too. I know some ophthalmologists who have worked in these flying hospitals and the experience is very good.Other non-philanthrophic job opportunities: Lot of countries do not have adequate training facilities for training new doctors or have severe shortage of doctors in their country. These countries are happy to hire foreign trained doctors to work in their countries on a contract basis with certain perks. Pay is good in these countries but lifestyle and food may be a problem for some.1. Middle east ""Gulf Countries""- Saudi Arabia, Bahrain, Kuwait, UAE, Qatar2. African Countries- Botswana, Nigeria, Kenya, Somalia, Uganda3. Australia and NZ - In areas and specialties of need- NOT FOR SPECIALISTS- More for GPs and other low demand specialties.Good luck.",high,high,high,low,low
Raghuraj-S-Hegde,"First of all you have to calm down. The more importance you give this problem the more stress it will cause and the more acute the problem will get.What you have is called Eyelid Myokymia . It is involuntary firing of the muscles surrounding the eye. The actual causes of this is not fully known but stress has a lot to do with it.Some measures like having good sleep is something you are doing already. Along with this it is also important to avoid stimulants like alcohol and beverages that contain caffeine- coffee, tea, aerated soft drinks, etc. Hot fomentation followed by cold fomentation gives relief for some people. Decreased computer screen time can also help in reducing stimulation (Yes, reduction in your Quora and Internet time may help) Despite this, if the problem is still persisting I would advice you to consult an Ophthalmic Plastic Surgeon. This problem can be easily taken care of with small injections of BOTOX. Here there is a medical indication for BOTOX and an Oculoplastic surgeon is the best person to deal with it.Hope the above answer was useful and the eye twitching goes away.Good luck.For some more reading:http://emedicine.medscape.com/ar...",high,high,high,low,low
Raghuraj-S-Hegde,"You need a graduate degree from a university recognised by the university grants commission. If you get a CA qualification, it may not matter much for the IAS exam. It is just an additional qualification.Once you are awarded your bachelor degree, you can appear in the Indian civil services exam (CSE) also known officially as the UPSC CSE. Also the minimum age to appear in the exam is 21 years. Upper age limit for general candidates is 32years and for OBC is 35years. The number of attempts permissible is 6 for general candidatesThere three stages of selection1. Preliminary exam (objective)2. Main exam (written)3. Interview1.Preliminary examConsists of 2 papers of 100 marks each and which is used as a screening test for the main exam. It consists of general knowledge questions. Marks here won't be used for final ranking.2. Main examConsists of 9 papers but only 7 will be considered for final ranking - Main+ Interview. The other two you have to get minimum marks. Total marks- 1750Consists of many subjects and some of which are optional subjects. You can check them out here.http://upsc.gov.in/general/civil...Usually you should have a good writing ability in English and one regional laguage of your choice. The optional subjects can be anything but usually people take one from their own stream in graduation and another from one of the scoring subjects like geography or zoology.3. InterviewConsists of 275 marks and only candidates short listed from the mains get to attend the interview. In the end about 1000 candidates get selected in the civil services out of which approximately 100 of them are IAS officers.Out of about 3.5 Lakh people writing the preliminary exam only 100 people end up being IAS officers. Very tough indeed!I have never prepared for the exam myself but many of my friends did with varying amounts of success. You need to be well versed with Indian Politics, social issues, general knowledge, world politics and of course the optional subjects that you will opt for. It needs dedicated one year of study before you even attempt the exam. While IAS coaching is not an absolute necessity, a coaching class gives people discipline and interaction with competing peers. It works that way in every entrance exam.Newspapers, magazines and various other sources of information should be a part of your normal day. The preparation is the extra effort that you take for the exam.Good luck. :-)",high,high,high,low,low
Raghuraj-S-Hegde,"Like the other answers here have mentioned, the contact lens floats over a film of tears which inturn forms a layer over the cornea. Contact lenses are not really stuck to the cornea. It moves easily over surface of the eyeball especially the soft kind.But that is not the only reason for it staying on top of your cornea.This is how the cut section of the eyeball looks like:​​​Image source: http://www.eophtha.com/eophtha/a...As you can see that the eyeball is not a perfect sphere. The cornea-has a smaller radius of curvature than the rest of the eyeball. The contact lens design makes use of this to keep it in place on the eyeball.​Image source: http://www.hwlens.com/design.html ​The contact lens design may vary from company to company but the basic design is similar. The Base curve in the above contact lens design is the key to concept and is based on the corneal curvature.Some pretty cool things can be achieved by making minor changes in contact lens design. For example correcting high cylindrical refractive power is possible only with a toric contact lens. The toric contact lenses are a brilliant achievement of contact lens design but again the basic design is the same- to make it sit on the cornea.​​Image source: http://www.ideal-optics.com/Flex...Disclaimer: I don't have any financial interests in any of the contact lens companies from whose websites I have sourced the images.Thanks for the A2A Sasi Priyadharshini",high,high,high,low,low
Raghuraj-S-Hegde,"Thanks for the A2A Rajdeep BhattiI find the exit exam proposition by the government a tortuous route instead of taking a much simpler route by improving the standards of medical education by honestly regulating it.Medical Council of India regularly has medical college inspections in all the medical colleges approved by them in India. Why then does the standard of medical education vary so much between what is taught at premier institutes like AIIMS and JIPMER and those barely there private medical colleges? It is the inherent corruption in the system.The education varies so much because of many many substandard medical colleges without adequate infrastructure, faculty or sometimes even without any patients. I know so many medical students who have cleared their final year exams without seeing a single patient in final year. That is how much the education varies between medical colleges. Why is this being allowed in India?Medical education is big business where the investors are set to make crores of rupees by selling seats to paying people. It takes a starting capital investment of about Rs. 300-400 crores to set up a new private medical college including all the bribes they have pay to the MCI officials. No wonder Ketan Desai is so rich and (in)famous.CBI Director Privately Met Five Times With Disgraced Ex-MCI President Ketan Desai As Corruption Case Against  Desai Still Lingers In CBI CourtHow ludicrous it seemed when Kasturba Medical College, Manipal , a 62 year old private medical college- which has produced some of the best doctors in India including Devi Shetty was stripped of it's MCI accreditation by the corrupt MCI officials because allegedly the medical college refused to pay the bribes this time. This led to the arrest of Ketan Desai and subsequent revoking of the accreditation suspension order in 2010. Yet Ketan Desai is a free man today and is apparently today the President elect of World Medical Association. Blessed as he is from the government of the day.Outrage at Ketan Desai’s appointment as WMA chiefMany of the private medical colleges are owned by politicians and the ones not owned by them enjoy political patronage at the highest levels. This can be confirmed by Ghulam Nabi Azad's continued support of tainted MCI officialsUPA medical scam: Ghulam Nabi Azad 'cornered' over Desiraju's transferDid tussle over Ketan Desai lead to health secy's ouster?So with this background information I see this exit exam as hypocrisy on the part of the government. If it was really worried about non-uniform standard of medical education they would actually set their own house in order. For the poor medical students I only see this exam as another avenue by the system to harass them and their family.For more reading about this menace read this latest report by Reutershttp://www.reuters.com/investiga...",high,high,high,low,low
Raghuraj-S-Hegde,"A2AThe prefix ""Dr."" before a name Or ""Doctor"" to address people has been misused in India.The word Doctor originated from the Latin verb ""docere"" meaning ""to teach""It has been in use for more than a thousand years. It first started to be used in Europe before being used in the rest of the world. It denotes any person who has obtained a doctorate level degree in a university. The doctorate may be research or professional. Interestingly even lawyers have been historically referred as doctors since in the older times Theology, Law and Medicine were intertwined by the church which originally awarded the titles of doctor to people.In modern times and in the context of India.Any person who has been awarded Ph.D after research work by a university recognized by the University Grants Commission (UGC) is entitled by right to be called ""Doctor"" and prefixed with the title ""Dr"".According to the Medical Council of India (MCI) and Dental Council of India (DCI) code of rules only persons with an MBBS or a BDS degree can be addressed as Doctor and prefix a title of ""Dr"" to their name. In this instance the word doctor is used as a noun and not an adjective like in the case of a Ph.D where it indicates the highest degree in the university.Except the above no other professional  can be addressed as ""Doctor"" or prefix ""Dr"" in IndiaThe problem is compounded in India where even practitioners of AYUSH* systems of Medicine and Pharmacists are routinely referred to as ""Doctors"". The accurate term for practitioners of AYUSH* would be Vaid, Yogi, Hakim, Siddhar and Homoeopath respectively. But these terms are hardly used in cities by these practitioners.*AYUSH - Ayurveda, Yoga, Unani, Sidda and Homeopathy - branches of alternative medicine.Pharmacists in India do not usually address or prefix themselves with ""Doctor"" or ""Dr"". If they do they might get into trouble with local authorities.Also I see a recent trend in Physiotherapists using the ""Dr."" prefix in their name boards and advertisements. The Ministry of Health and Family Welfare (MOHFW) issued a special circular clarifying the situation and  discouraging this practice. There are no fines mentioned for breaching these practices, hence this practice goes unabated in India.As for the question asked. Psychologists and Psycho-therapists without Ph.D cannot be addressed as ""Doctor"" or prefix ""Dr."" before their names. Neither as convention nor as courtesy like with medical doctors. If they do there are no laws or rules that can enforced like in other countries which is quite unfortunate. Educated people have to take it upon themselves to understand the difference before taking treatment or therapy from persons of alternative medicine, rehabilitation experts or mental health experts. People should not pay too much attention to the Dr. prefix especially in the Indian context as it has lost its meaning.I believe the same with white coats and have ditched the same in my practice.PS: Another interesting trivia is that lawyers in Goa state are addressed as ""Doutor"" in an indication of its Portuguese heritage. It is of historical importance and not of practical significance.",high,high,high,low,low
Raghuraj-S-Hegde,"I don't see corruption getting wiped out or even starting to get wiped out.As I see it there are only two ways to fight corruption1. To make it more profitable and safer to be honest than to be corrupt (like in Singapore)2. Make being corrupt lead to inevitable harm to personal and financial status of that particular person that it encourages him/her/group to lead anti corrupt lives (like in US/UK)Its difficult in India since all govt policies favor the very rich in the long run and the very poor in the short run so you have a huge middle class demographic not wary of being corrupt to make more than what the society is providing them.The salaries offered by government to their employees are so meager that it lends itself to corruptionThen in India even when corrupt people are caught red handed, most ppl are not punished due to inefficient law enforcement and poor judicial systems. Cases get dragged over many many years and eventually the guilty are set free due to decomposition of the evidence over time...so it is pretty easy for a govt official to be corrupt and lead a comfortable life without actually being punished for it.Indian govts does not lend itself to a free market like US. They believe in the socialist policies where they hand out freebies to the poor but don't give them employment opportunities to raise themselves from poverty. There is no corollary in India to the ""American Dream""India is fast going down the path that the rich will get richer and poor will get poorer. This will just make corruption that much harder to control.Thanks for the A2A Dakota Lim",high,high,high,low,low
Raghuraj-S-Hegde,I don't want to give you false hope but there are several late blooming doctors. Prime among them is Albert Schweitzer and Theo Seiler.Dr. Schweitzer was a musician till he was 30 years of age and then studying medicine and went on establish a fully functional hospital in West Africa. He also won the Nobel prize in peace.Theo Sieler was a professor in physics till 27 yrs of age. He attended a lecture in ophthalmology and then was inspired to study medicine and then went on to do a residency in ophthalmology. He discovered a revolutionary treatment for keratoconus and recently he was voted as the most influential ophthalmologist in the world by the world ophthalmology congress 2014.These 2 stories are shining examples but other not so shining do exist..For you to actually make it even as an regular plain vanilla doctor will require true passion and perseverance. Its not financially viable so if money is even one of your driving points then let me tell you it is not worth it.But if its dream you can't live without then do go ahead. But remember you will need to sacrifice a good part of your life to achieve it.,high,high,high,low,low
Raghuraj-S-Hegde,It is a tough question to answer. I have done a fair bit of both clinical care and clinical research. I haven't done a lot of pure/basic sciences work (which would not be quite appealing to me). Medical doctors involved primarily in patient care and those involved in clinical research are often inter-dependent on each other. These days most doctors who also teach in medical schools divide their time between both patient care and research as we find that both need to co-exist.Personally I love patient care more than research but that's just me. I would say patient care has instant gratification and it can be achieved day in and day out without depending on anyone but yourself. Sometimes patient attitutes can be frustrating but there is more of the good than the bad.Research takes time and sometimes it can lead to a lot of frustration if it is not leading anywhere. But scientific research is like aged whisky. It has its own highs. Doctors are often recognized and immortalized for the kind of scientic contribution they do. And peer recognition is the biggest high a doctor can get so I wouldn't say its a bad trade off.On a scale patient care trumps for me but again that's just me!Thanks for the A2A Quora User,high,high,high,low,low
